Simulation_Number,Maze_Name,Step_Size,Side_Length,Total_Length,Corner,Width,Height,Fillet_Radius,Pressure_Difference,Flow_Rate,Simulation_Resistance,Theoretical_Resistance
1808,Maze_25,0.5,10.5,26.5,28,0.05,0.15,0.0375,10,3.20506573205981,3.12006081496908,-0.321378942987931
1809,Maze_25,0.5,10.5,26.5,28,0.05,0.15,0.04375,10,3.22594940532802,3.09986262756752,-0.321378942987931
1810,Maze_25,0.5,10.5,26.5,28,0.05,0.2,0.03125,10,4.46439346986569,2.2399459338652,-0.0793866776315789
1811,Maze_25,0.5,10.5,26.5,28,0.05,0.2,0.0375,10,4.47353754768039,2.23536740072411,-0.0793866776315789
1812,Maze_25,0.5,10.5,26.5,28,0.05,0.2,0.04375,10,4.50087563965415,2.22178989170392,-0.0793866776315789
1813,Maze_25,0.5,10.5,26.5,28,0.05,0.25,0.03125,10,5.70564961449838,1.75264880875079,-0.0287357618604651
1814,Maze_25,0.5,10.5,26.5,28,0.05,0.25,0.0375,10,5.71607937115343,1.74945086495224,-0.0287357618604651
1815,Maze_25,0.5,10.5,26.5,28,0.05,0.25,0.04375,10,5.74981511936009,1.73918635511065,-0.0287357618604651
1816,Maze_25,0.5,10.5,26.5,28,0.1,0.05,0.0625,10,1.96802120414429,5.08124606530755,5.63703357664233
1817,Maze_25,0.5,10.5,26.5,28,0.1,0.05,0.075,10,2.0195219319511,4.95166694740412,5.63703357664233
1818,Maze_25,0.5,10.5,26.5,28,0.1,0.05,0.0875,10,1.97804752252731,5.05549026811206,5.63703357664233
1819,Maze_25,0.5,10.5,26.5,28,0.1,0.1,0.0625,10,9.41974290983484,1.06160009840177,1.30451621621622
1820,Maze_25,0.5,10.5,26.5,28,0.1,0.1,0.075,10,9.5715056551509,1.044767705342,1.30451621621622
1821,Maze_25,0.5,10.5,26.5,28,0.1,0.1,0.0875,10,9.49865030482863,1.05278115090904,1.30451621621622
1822,Maze_25,0.5,10.5,26.5,28,0.1,0.15,0.0625,10,19.6157730205566,0.509793827116595,2.60024781144782
1823,Maze_25,0.5,10.5,26.5,28,0.1,0.15,0.075,10,19.8928153103924,0.502694055314323,2.60024781144782
1824,Maze_25,0.5,10.5,26.5,28,0.1,0.15,0.0875,10,19.798766577339,0.50508196866393,2.60024781144782
1825,Maze_25,0.5,10.5,26.5,28,0.1,0.2,0.0625,10,30.3596167482257,0.329384922179046,-0.232053365384615
1826,Maze_25,0.5,10.5,26.5,28,0.1,0.2,0.075,10,30.7664254815272,0.325029633553114,-0.232053365384615
1827,Maze_25,0.5,10.5,26.5,28,0.1,0.2,0.0875,10,30.6543715577971,0.326217746175144,-0.232053365384615
1828,Maze_25,0.5,10.5,26.5,28,0.1,0.25,0.0625,10,41.0252379345807,0.243752394951277,-0.0537233808695652
1829,Maze_25,0.5,10.5,26.5,28,0.1,0.25,0.075,10,41.5607770971181,0.240611477899758,-0.0537233808695652
1830,Maze_25,0.5,10.5,26.5,28,0.1,0.25,0.0875,10,41.4311025758663,0.241364563776418,-0.0537233808695652
1831,Maze_25,0.5,10.5,26.5,28,0.15,0.05,0.09375,10,3.65806563970027,2.73368522737043,3.25853839662447
1832,Maze_25,0.5,10.5,26.5,28,0.15,0.05,0.1125,10,3.48731113158102,2.86753880645756,3.25853839662447
1833,Maze_25,0.5,10.5,26.5,28,0.15,0.05,0.13125,10,3.4901621162967,2.86519641976135,3.25853839662447
1834,Maze_25,0.5,10.5,26.5,28,0.15,0.1,0.09375,10,20.0974417566612,0.4975757671588,0.554794252873563
1835,Maze_25,0.5,10.5,26.5,28,0.15,0.1,0.1125,10,19.8724871515361,0.503208276032376,0.554794252873563
1836,Maze_25,0.5,10.5,26.5,28,0.15,0.1,0.13125,10,20.0274089196621,0.499315714784372,0.554794252873563
1837,Maze_25,0.5,10.5,26.5,28,0.15,0.15,0.09375,10,48.2241890472534,0.207364814164139,0.257682215548882
1838,Maze_25,0.5,10.5,26.5,28,0.15,0.15,0.1125,10,48.1094309330915,0.207859453043782,0.257682215548882
1839,Maze_25,0.5,10.5,26.5,28,0.15,0.15,0.13125,10,48.5664629755032,0.205903403034394,0.257682215548882
1840,Maze_25,0.5,10.5,26.5,28,0.15,0.2,0.09375,10,82.2411001387285,0.121593704159252,0.251391145833333
1841,Maze_25,0.5,10.5,26.5,28,0.15,0.2,0.1125,10,82.3390622549264,0.121449039206196,0.251391145833333
1842,Maze_25,0.5,10.5,26.5,28,0.15,0.2,0.13125,10,83.1705912670919,0.12023480713136,0.251391145833333
1843,Maze_25,0.5,10.5,26.5,28,0.15,0.25,0.09375,10,118.313244960179,0.0845213906808637,-0.411879253333335
1844,Maze_25,0.5,10.5,26.5,28,0.15,0.25,0.1125,10,118.670128060455,0.0842672049271373,-0.411879253333335
1845,Maze_25,0.5,10.5,26.5,28,0.15,0.25,0.13125,10,119.897797915968,0.083404367501467,-0.411879253333335
1846,Maze_25,0.5,10.5,26.5,28,0.2,0.05,0.125,10,5.03088209131774,1.98772299141296,2.29161305637982
1847,Maze_25,0.5,10.5,26.5,28,0.2,0.05,0.15,10,5.05183564277798,1.97947849200039,2.29161305637982
1848,Maze_25,0.5,10.5,26.5,28,0.2,0.05,0.175,10,5.27376352280925,1.89617906770935,2.29161305637982
1849,Maze_25,0.5,10.5,26.5,28,0.2,0.1,0.125,10,31.1267475577701,0.321267102559957,0.352314598540146
1850,Maze_25,0.5,10.5,26.5,28,0.2,0.1,0.15,10,31.3654025076579,0.318822626221949,0.352314598540146
1851,Maze_25,0.5,10.5,26.5,28,0.2,0.1,0.175,10,32.0626885668589,0.311889003916419,0.352314598540146
1852,Maze_25,0.5,10.5,26.5,28,0.2,0.15,0.125,10,82.5121725656164,0.12119423945658,0.1355579427769
1853,Maze_25,0.5,10.5,26.5,28,0.2,0.15,0.15,10,83.2999839603478,0.120048042323275,0.1355579427769
1854,Maze_25,0.5,10.5,26.5,28,0.2,0.15,0.175,10,84.7621118097629,0.117977239906949,0.1355579427769
1855,Maze_25,0.5,10.5,26.5,28,0.2,0.2,0.125,10,152.477466751175,0.0655834610389929,0.0815322635135135
1856,Maze_25,0.5,10.5,26.5,28,0.2,0.2,0.15,10,154.212357141184,0.0648456465187471,0.0815322635135135
1857,Maze_25,0.5,10.5,26.5,28,0.2,0.2,0.175,10,156.475177496353,0.0639079000260796,0.0815322635135135
1858,Maze_25,0.5,10.5,26.5,28,0.2,0.25,0.125,10,232.817942328954,0.0429520160687219,0.072684574117647
1859,Maze_25,0.5,10.5,26.5,28,0.2,0.25,0.15,10,235.842223121478,0.0424012285317085,0.072684574117647
1860,Maze_25,0.5,10.5,26.5,28,0.2,0.25,0.175,10,238.761958624673,0.0418827189121854,0.072684574117647
1861,Maze_25,0.5,10.5,26.5,28,0.25,0.05,0.15625,10,6.62128717993587,1.51028036214808,1.76721647597254
1862,Maze_25,0.5,10.5,26.5,28,0.25,0.05,0.1875,10,6.75931149861637,1.47944062084533,1.76721647597254
1863,Maze_25,0.5,10.5,26.5,28,0.25,0.05,0.21875,10,7.02085479236988,1.42432799078366,1.76721647597254
1864,Maze_25,0.5,10.5,26.5,28,0.25,0.1,0.15625,10,42.7448209181652,0.233946470828477,0.258112834224599
1865,Maze_25,0.5,10.5,26.5,28,0.25,0.1,0.1875,10,43.4506071497674,0.23014638128143,0.258112834224599
1866,Maze_25,0.5,10.5,26.5,28,0.25,0.1,0.21875,10,44.4480245578556,0.224981877135699,0.258112834224599
1867,Maze_25,0.5,10.5,26.5,28,0.25,0.15,0.15625,10,119.799221240141,0.0834729967063367,0.0919701798261284
1868,Maze_25,0.5,10.5,26.5,28,0.25,0.15,0.1875,10,121.725346413614,0.0821521588940134,0.0919701798261284
1869,Maze_25,0.5,10.5,26.5,28,0.25,0.15,0.21875,10,124.10545395614,0.0805766360883226,0.0919701798261284
1870,Maze_25,0.5,10.5,26.5,28,0.25,0.2,0.15625,10,233.964202829383,0.0427415813148666,0.0486563508064516
1871,Maze_25,0.5,10.5,26.5,28,0.25,0.2,0.1875,10,237.686207220706,0.0420722772134371,0.0486563508064516
1872,Maze_25,0.5,10.5,26.5,28,0.25,0.2,0.21875,10,241.688252856518,0.0413756145853587,0.0486563508064516
1873,Maze_25,0.5,10.5,26.5,28,0.25,0.25,0.15625,10,374.629395239539,0.0266930468539608,0.0333956151351351
1874,Maze_25,0.5,10.5,26.5,28,0.25,0.25,0.1875,10,380.507305399505,0.0262807043599353,0.0333956151351351
1875,Maze_25,0.5,10.5,26.5,28,0.25,0.25,0.21875,10,385.865289915767,0.0259157800956468,0.0333956151351351
1876,Maze_26,0.5,26.5,26.5,0,0.05,0.05,0.03125,10,0.561635857212508,17.8051309786944,20.8722594594595
1877,Maze_26,0.5,26.5,26.5,0,0.05,0.05,0.0375,10,0.561635857212508,17.8051309786944,20.8722594594595
1878,Maze_26,0.5,26.5,26.5,0,0.05,0.05,0.04375,10,0.561635857212508,17.8051309786944,20.8722594594595
1879,Maze_26,0.5,26.5,26.5,0,0.05,0.1,0.03125,10,1.85634348541047,5.38693408767982,-3.71285384615384
1880,Maze_26,0.5,26.5,26.5,0,0.05,0.1,0.0375,10,1.85634348541047,5.38693408767982,-3.71285384615384
1881,Maze_26,0.5,26.5,26.5,0,0.05,0.1,0.04375,10,1.85634348541047,5.38693408767981,-3.71285384615384
1882,Maze_26,0.5,26.5,26.5,0,0.05,0.15,0.03125,10,3.17323798362541,3.15135519352854,-0.321378942987931
1883,Maze_26,0.5,26.5,26.5,0,0.05,0.15,0.0375,10,3.17323798362541,3.15135519352855,-0.321378942987931
1884,Maze_26,0.5,26.5,26.5,0,0.05,0.15,0.04375,10,3.17323798362542,3.15135519352854,-0.321378942987931
1885,Maze_26,0.5,26.5,26.5,0,0.05,0.2,0.03125,10,4.44901163469836,2.24769023349115,-0.0793866776315789
1886,Maze_26,0.5,26.5,26.5,0,0.05,0.2,0.0375,10,4.44901163469836,2.24769023349115,-0.0793866776315789
1887,Maze_26,0.5,26.5,26.5,0,0.05,0.2,0.04375,10,4.44901163469835,2.24769023349115,-0.0793866776315789
1888,Maze_26,0.5,26.5,26.5,0,0.05,0.25,0.03125,10,5.69730897038118,1.75521462009299,-0.0287357618604651
1889,Maze_26,0.5,26.5,26.5,0,0.05,0.25,0.0375,10,5.69730897038119,1.75521462009299,-0.0287357618604651
1890,Maze_26,0.5,26.5,26.5,0,0.05,0.25,0.04375,10,5.69730897038119,1.75521462009299,-0.0287357618604651
1891,Maze_26,0.5,26.5,26.5,0,0.1,0.05,0.0625,10,1.74215032140688,5.74003280722898,5.63703357664233
1892,Maze_26,0.5,26.5,26.5,0,0.1,0.05,0.075,10,1.74215032140688,5.74003280722899,5.63703357664233
1893,Maze_26,0.5,26.5,26.5,0,0.1,0.05,0.0875,10,1.74215032140688,5.74003280722898,5.63703357664233
1894,Maze_26,0.5,26.5,26.5,0,0.1,0.1,0.0625,10,8.8620474690521,1.12840740640601,1.30451621621622
1895,Maze_26,0.5,26.5,26.5,0,0.1,0.1,0.075,10,8.8620474690521,1.12840740640601,1.30451621621622
1896,Maze_26,0.5,26.5,26.5,0,0.1,0.1,0.0875,10,8.86204746905211,1.12840740640601,1.30451621621622
1897,Maze_26,0.5,26.5,26.5,0,0.1,0.15,0.0625,10,18.8432491182772,0.530694039930747,2.60024781144782
1898,Maze_26,0.5,26.5,26.5,0,0.1,0.15,0.075,10,18.8432491182771,0.530694039930748,2.60024781144782
1899,Maze_26,0.5,26.5,26.5,0,0.1,0.15,0.0875,10,18.8432491182772,0.530694039930747,2.60024781144782
1900,Maze_26,0.5,26.5,26.5,0,0.1,0.2,0.0625,10,29.465580651742,0.339379023892027,-0.232053365384615
1901,Maze_26,0.5,26.5,26.5,0,0.1,0.2,0.075,10,29.465580651742,0.339379023892027,-0.232053365384615
1902,Maze_26,0.5,26.5,26.5,0,0.1,0.2,0.0875,10,29.465580651742,0.339379023892027,-0.232053365384615
1903,Maze_26,0.5,26.5,26.5,0,0.1,0.25,0.0625,10,40.04533477448,0.249716978427479,-0.0537233808695652
1904,Maze_26,0.5,26.5,26.5,0,0.1,0.25,0.075,10,40.04533477448,0.249716978427479,-0.0537233808695652
1905,Maze_26,0.5,26.5,26.5,0,0.1,0.25,0.0875,10,40.0453347744801,0.249716978427479,-0.0537233808695652
1906,Maze_26,0.5,26.5,26.5,0,0.15,0.05,0.09375,10,2.98507022361005,3.35000494156091,3.25853839662447
1907,Maze_26,0.5,26.5,26.5,0,0.15,0.05,0.1125,10,2.98507022361005,3.35000494156091,3.25853839662447
1908,Maze_26,0.5,26.5,26.5,0,0.15,0.05,0.13125,10,2.98507022361005,3.35000494156091,3.25853839662447
1909,Maze_26,0.5,26.5,26.5,0,0.15,0.1,0.09375,10,18.0793603587042,0.553116913518765,0.554794252873563
1910,Maze_26,0.5,26.5,26.5,0,0.15,0.1,0.1125,10,18.0793603587042,0.553116913518765,0.554794252873563
1911,Maze_26,0.5,26.5,26.5,0,0.15,0.1,0.13125,10,18.0793603587042,0.553116913518765,0.554794252873563
1912,Maze_26,0.5,26.5,26.5,0,0.15,0.15,0.09375,10,44.7833366573183,0.223297341073978,0.257682215548882
1913,Maze_26,0.5,26.5,26.5,0,0.15,0.15,0.1125,10,44.7833366573184,0.223297341073978,0.257682215548882
1914,Maze_26,0.5,26.5,26.5,0,0.15,0.15,0.13125,10,44.7833366573184,0.223297341073978,0.257682215548882
1915,Maze_26,0.5,26.5,26.5,0,0.15,0.2,0.09375,10,77.7107052124146,0.128682399325369,0.251391145833333
1916,Maze_26,0.5,26.5,26.5,0,0.15,0.2,0.1125,10,77.7107052124146,0.128682399325369,0.251391145833333
1917,Maze_26,0.5,26.5,26.5,0,0.15,0.2,0.13125,10,77.7107052124146,0.128682399325369,0.251391145833333
1918,Maze_26,0.5,26.5,26.5,0,0.15,0.25,0.09375,10,113.016203564011,0.0884828872732051,-0.411879253333335
1919,Maze_26,0.5,26.5,26.5,0,0.15,0.25,0.1125,10,113.016203564011,0.0884828872732052,-0.411879253333335
1920,Maze_26,0.5,26.5,26.5,0,0.15,0.25,0.13125,10,113.016203564011,0.088482887273205,-0.411879253333335
1921,Maze_26,0.5,26.5,26.5,0,0.2,0.05,0.125,10,4.20965786992223,2.37548995880388,2.29161305637982
1922,Maze_26,0.5,26.5,26.5,0,0.2,0.05,0.15,10,4.20965786992223,2.37548995880388,2.29161305637982
1923,Maze_26,0.5,26.5,26.5,0,0.2,0.05,0.175,10,4.20965786992223,2.37548995880388,2.29161305637982
1924,Maze_26,0.5,26.5,26.5,0,0.2,0.1,0.125,10,27.739653186767,0.360494773769213,0.352314598540146
1925,Maze_26,0.5,26.5,26.5,0,0.2,0.1,0.15,10,27.739653186767,0.360494773769213,0.352314598540146
1926,Maze_26,0.5,26.5,26.5,0,0.2,0.1,0.175,10,27.739653186767,0.360494773769213,0.352314598540146
1927,Maze_26,0.5,26.5,26.5,0,0.2,0.15,0.125,10,75.2319573565595,0.132922236126402,0.1355579427769
1928,Maze_26,0.5,26.5,26.5,0,0.2,0.15,0.15,10,75.2319573565594,0.132922236126402,0.1355579427769
1929,Maze_26,0.5,26.5,26.5,0,0.2,0.15,0.175,10,75.2319573565595,0.132922236126402,0.1355579427769
1930,Maze_26,0.5,26.5,26.5,0,0.2,0.2,0.125,10,141.090717583786,0.0708763848625375,0.0815322635135135
1931,Maze_26,0.5,26.5,26.5,0,0.2,0.2,0.15,10,141.090717583786,0.0708763848625375,0.0815322635135135
1932,Maze_26,0.5,26.5,26.5,0,0.2,0.2,0.175,10,141.090717583786,0.0708763848625375,0.0815322635135135
1933,Maze_26,0.5,26.5,26.5,0,0.2,0.25,0.125,10,217.750570799434,0.0459241046454516,0.072684574117647
1934,Maze_26,0.5,26.5,26.5,0,0.2,0.25,0.15,10,217.750570799434,0.0459241046454516,0.072684574117647
1935,Maze_26,0.5,26.5,26.5,0,0.2,0.25,0.175,10,217.750570799433,0.0459241046454516,0.072684574117647
1936,Maze_26,0.5,26.5,26.5,0,0.25,0.05,0.15625,10,5.42510459233033,1.84328243443221,1.76721647597254
1937,Maze_26,0.5,26.5,26.5,0,0.25,0.05,0.1875,10,5.42510459233033,1.84328243443221,1.76721647597254
1938,Maze_26,0.5,26.5,26.5,0,0.25,0.05,0.21875,10,5.42510459233034,1.84328243443221,1.76721647597254
1939,Maze_26,0.5,26.5,26.5,0,0.25,0.1,0.15625,10,37.4010365430889,0.267372268907019,0.258112834224599
1940,Maze_26,0.5,26.5,26.5,0,0.25,0.1,0.1875,10,37.4010365430889,0.267372268907019,0.258112834224599
1941,Maze_26,0.5,26.5,26.5,0,0.25,0.1,0.21875,10,37.4010365430889,0.267372268907019,0.258112834224599
1942,Maze_26,0.5,26.5,26.5,0,0.25,0.15,0.15625,10,107.28481013557,0.0932098401196173,0.0919701798261284
1943,Maze_26,0.5,26.5,26.5,0,0.25,0.15,0.1875,10,107.28481013557,0.0932098401196171,0.0919701798261284
1944,Maze_26,0.5,26.5,26.5,0,0.25,0.15,0.21875,10,107.28481013557,0.0932098401196173,0.0919701798261284
1945,Maze_26,0.5,26.5,26.5,0,0.25,0.2,0.15625,10,212.736684127463,0.0470064673660535,0.0486563508064516
1946,Maze_26,0.5,26.5,26.5,0,0.25,0.2,0.1875,10,212.736684127463,0.0470064673660535,0.0486563508064516
1947,Maze_26,0.5,26.5,26.5,0,0.25,0.2,0.21875,10,212.736684127463,0.0470064673660535,0.0486563508064516
1948,Maze_26,0.5,26.5,26.5,0,0.25,0.25,0.15625,10,344.742727635929,0.029007138362497,0.0333956151351351
1949,Maze_26,0.5,26.5,26.5,0,0.25,0.25,0.1875,10,344.742727635929,0.029007138362497,0.0333956151351351
1950,Maze_26,0.5,26.5,26.5,0,0.25,0.25,0.21875,10,344.742727635929,0.029007138362497,0.0333956151351351
1951,Maze_27,0.5,10.5,57.5,74,0.05,0.05,0.03125,10,0.272723588788978,36.6671619583944,45.2888648648648
1952,Maze_27,0.5,10.5,57.5,74,0.05,0.05,0.0375,10,0.273547200703115,36.5567623221747,45.2888648648648
1953,Maze_27,0.5,10.5,57.5,74,0.05,0.05,0.04375,10,0.277204311801054,36.0744749424275,45.2888648648648
1954,Maze_27,0.5,10.5,57.5,74,0.05,0.1,0.03125,10,0.871869232405058,11.4696099235145,-8.0561923076923
1955,Maze_27,0.5,10.5,57.5,74,0.05,0.1,0.0375,10,0.874075106729906,11.4406644497771,-8.0561923076923
1956,Maze_27,0.5,10.5,57.5,74,0.05,0.1,0.04375,10,0.884165291104726,11.3101024215794,-8.0561923076923
1957,Maze_27,0.5,10.5,57.5,74,0.05,0.15,0.03125,10,1.47655315951057,6.77252961438564,-0.697331668747398
1958,Maze_27,0.5,10.5,57.5,74,0.05,0.15,0.0375,10,1.47923122952548,6.76026830721242,-0.697331668747398
1959,Maze_27,0.5,10.5,57.5,74,0.05,0.15,0.04375,10,1.49423736984009,6.69237712952539,-0.697331668747398
1960,Maze_27,0.5,10.5,57.5,74,0.05,0.2,0.03125,10,2.06250732972685,4.84846761796689,-0.172254111842105
1961,Maze_27,0.5,10.5,57.5,74,0.05,0.2,0.0375,10,2.06554142430671,4.84134565510176,-0.172254111842105
1962,Maze_27,0.5,10.5,57.5,74,0.05,0.2,0.04375,10,2.08516953135922,4.79577312521036,-0.172254111842105
1963,Maze_27,0.5,10.5,57.5,74,0.05,0.25,0.03125,10,2.63640356490047,3.79304600142942,-0.0623511813953488
1964,Maze_27,0.5,10.5,57.5,74,0.05,0.25,0.0375,10,2.63981170669847,3.78814897086227,-0.0623511813953488
1965,Maze_27,0.5,10.5,57.5,74,0.05,0.25,0.04375,10,2.66402698337917,3.75371573275716,-0.0623511813953488
1966,Maze_27,0.5,10.5,57.5,74,0.1,0.05,0.0625,10,0.913580779512348,10.945939564685,12.231299270073
1967,Maze_27,0.5,10.5,57.5,74,0.1,0.05,0.075,10,0.930088997821217,10.7516592750001,12.231299270073
1968,Maze_27,0.5,10.5,57.5,74,0.1,0.05,0.0875,10,0.941105314189541,10.6258033497683,12.231299270073
1969,Maze_27,0.5,10.5,57.5,74,0.1,0.1,0.0625,10,4.36299346979864,2.29200434729542,2.83055405405405
1970,Maze_27,0.5,10.5,57.5,74,0.1,0.1,0.075,10,4.37940924430563,2.28341299982471,2.83055405405405
1971,Maze_27,0.5,10.5,57.5,74,0.1,0.1,0.0875,10,4.48693527415045,2.22869272432136,2.83055405405405
1972,Maze_27,0.5,10.5,57.5,74,0.1,0.15,0.0625,10,9.08195254211808,1.10108481118178,5.64204713804715
1973,Maze_27,0.5,10.5,57.5,74,0.1,0.15,0.075,10,9.07205887002708,1.10228561600705,5.64204713804715
1974,Maze_27,0.5,10.5,57.5,74,0.1,0.15,0.0875,10,9.35918748597485,1.0684688190065,5.64204713804715
1975,Maze_27,0.5,10.5,57.5,74,0.1,0.2,0.0625,10,14.0546109579038,0.711510267338731,-0.503512019230769
1976,Maze_27,0.5,10.5,57.5,74,0.1,0.2,0.075,10,14.0049226810302,0.714034645371164,-0.503512019230769
1977,Maze_27,0.5,10.5,57.5,74,0.1,0.2,0.0875,10,14.5042389220801,0.68945361791971,-0.503512019230769
1978,Maze_27,0.5,10.5,57.5,74,0.1,0.25,0.0625,10,18.9912627443202,0.526557930066589,-0.1165696
1979,Maze_27,0.5,10.5,57.5,74,0.1,0.25,0.075,10,18.8979678455769,0.529157424846636,-0.1165696
1980,Maze_27,0.5,10.5,57.5,74,0.1,0.25,0.0875,10,19.615919156879,0.509790029211717,-0.1165696
1981,Maze_27,0.5,10.5,57.5,74,0.15,0.05,0.09375,10,1.59981273068232,6.25073160640185,7.0704135021097
1982,Maze_27,0.5,10.5,57.5,74,0.15,0.05,0.1125,10,1.6178669444611,6.18097800578461,7.0704135021097
1983,Maze_27,0.5,10.5,57.5,74,0.15,0.05,0.13125,10,1.5918155417066,6.2821349195265,7.0704135021097
1984,Maze_27,0.5,10.5,57.5,74,0.15,0.1,0.09375,10,9.16886705953907,1.09064728881593,1.20379885057471
1985,Maze_27,0.5,10.5,57.5,74,0.15,0.1,0.1125,10,9.3226321675795,1.07265843167943,1.20379885057471
1986,Maze_27,0.5,10.5,57.5,74,0.15,0.1,0.13125,10,9.27476962602152,1.07819389626064,1.20379885057471
1987,Maze_27,0.5,10.5,57.5,74,0.15,0.15,0.09375,10,22.2268223234372,0.449906867229304,0.559121788455121
1988,Maze_27,0.5,10.5,57.5,74,0.15,0.15,0.1125,10,22.6557558070178,0.441388938209795,0.559121788455121
1989,Maze_27,0.5,10.5,57.5,74,0.15,0.15,0.13125,10,22.5748714344474,0.442970407563022,0.559121788455121
1990,Maze_27,0.5,10.5,57.5,74,0.15,0.2,0.09375,10,38.0627378649131,0.262724138118771,0.545471354166666
1991,Maze_27,0.5,10.5,57.5,74,0.15,0.2,0.1125,10,38.8532887099537,0.257378469932151,0.545471354166666
1992,Maze_27,0.5,10.5,57.5,74,0.15,0.2,0.13125,10,38.725472456001,0.258227966395033,0.545471354166666
1993,Maze_27,0.5,10.5,57.5,74,0.15,0.25,0.09375,10,54.8763891107301,0.182227733312079,-0.89370026666667
1994,Maze_27,0.5,10.5,57.5,74,0.15,0.25,0.1125,10,56.0652316503911,0.178363661499831,-0.89370026666667
1995,Maze_27,0.5,10.5,57.5,74,0.15,0.25,0.13125,10,55.8827340292052,0.178946148103166,-0.89370026666667
1996,Maze_27,0.5,10.5,57.5,74,0.2,0.05,0.125,10,2.3129455603589,4.32349129672048,4.97236795252225
1997,Maze_27,0.5,10.5,57.5,74,0.2,0.05,0.15,10,2.29395913882744,4.359275555846,4.97236795252225
1998,Maze_27,0.5,10.5,57.5,74,0.2,0.05,0.175,10,2.39208318420302,4.18045662711004,4.97236795252225
1999,Maze_27,0.5,10.5,57.5,74,0.2,0.1,0.125,10,14.4126351203847,0.69383564604757,0.764456204379562
2000,Maze_27,0.5,10.5,57.5,74,0.2,0.1,0.15,10,14.4915623306086,0.690056722102233,0.764456204379562
2001,Maze_27,0.5,10.5,57.5,74,0.2,0.1,0.175,10,14.874882064284,0.672274237656709,0.764456204379562
2002,Maze_27,0.5,10.5,57.5,74,0.2,0.15,0.125,10,38.2988141509155,0.261104690098113,0.294135158855538
2003,Maze_27,0.5,10.5,57.5,74,0.2,0.15,0.15,10,38.6654831210591,0.258628606002172,0.294135158855538
2004,Maze_27,0.5,10.5,57.5,74,0.2,0.15,0.175,10,39.582137732907,0.252639209824344,0.294135158855538
2005,Maze_27,0.5,10.5,57.5,74,0.2,0.2,0.125,10,70.8544137839927,0.141134468072604,0.176909628378378
2006,Maze_27,0.5,10.5,57.5,74,0.2,0.2,0.15,10,71.6875755542146,0.13949418602443,0.176909628378378
2007,Maze_27,0.5,10.5,57.5,74,0.2,0.2,0.175,10,73.3284555934358,0.136372707144471,0.176909628378378
2008,Maze_27,0.5,10.5,57.5,74,0.2,0.25,0.125,10,108.266044911593,0.0923650624548601,0.157711811764706
2009,Maze_27,0.5,10.5,57.5,74,0.2,0.25,0.15,10,109.696817358011,0.0911603475911573,0.157711811764706
2010,Maze_27,0.5,10.5,57.5,74,0.2,0.25,0.175,10,112.165670540894,0.0891538378166623,0.157711811764706
2011,Maze_27,0.5,10.5,57.5,74,0.25,0.05,0.15625,10,3.07778911504748,3.24908550462715,3.83452631578947
2012,Maze_27,0.5,10.5,57.5,74,0.25,0.05,0.1875,10,3.05313238519923,3.27532472829456,3.83452631578947
2013,Maze_27,0.5,10.5,57.5,74,0.25,0.05,0.21875,10,3.16714146377099,3.15742132594652,3.83452631578947
2014,Maze_27,0.5,10.5,57.5,74,0.25,0.1,0.15625,10,20.0226407452459,0.499434621398497,0.56005614973262
2015,Maze_27,0.5,10.5,57.5,74,0.25,0.1,0.1875,10,20.2218505107602,0.494514584344243,0.56005614973262
2016,Maze_27,0.5,10.5,57.5,74,0.25,0.1,0.21875,10,20.7320782612937,0.48234431078093,0.56005614973262
2017,Maze_27,0.5,10.5,57.5,74,0.25,0.15,0.15625,10,56.2194409531725,0.177874411955277,0.19955793735858
2018,Maze_27,0.5,10.5,57.5,74,0.25,0.15,0.1875,10,57.0701469970685,0.175222958520041,0.19955793735858
2019,Maze_27,0.5,10.5,57.5,74,0.25,0.15,0.21875,10,58.427338452502,0.171152755967644,0.19955793735858
2020,Maze_27,0.5,10.5,57.5,74,0.25,0.2,0.15625,10,109.660079495886,0.0911908877503156,0.105575100806452
2021,Maze_27,0.5,10.5,57.5,74,0.25,0.2,0.1875,10,111.7245678638,0.0895058284064315,0.105575100806452
2022,Maze_27,0.5,10.5,57.5,74,0.25,0.2,0.21875,10,114.289662365834,0.0874969773555777,0.105575100806452
2023,Maze_27,0.5,10.5,57.5,74,0.25,0.25,0.15625,10,175.22321589415,0.0570700631704013,0.0724621837837838
2024,Maze_27,0.5,10.5,57.5,74,0.25,0.25,0.1875,10,179.077602667859,0.0558417124811934,0.0724621837837838
2025,Maze_27,0.5,10.5,57.5,74,0.25,0.25,0.21875,10,183.031259079738,0.0546354762037858,0.0724621837837838
2026,Maze_28,0.5,57.5,57.5,0,0.05,0.05,0.03125,10,0.270421706493726,36.9792799907207,45.2888648648648
2027,Maze_28,0.5,57.5,57.5,0,0.05,0.05,0.0375,10,0.270421706493726,36.9792799907207,45.2888648648648
2028,Maze_28,0.5,57.5,57.5,0,0.05,0.05,0.04375,10,0.270421706493726,36.9792799907207,45.2888648648648
2029,Maze_28,0.5,57.5,57.5,0,0.05,0.1,0.03125,10,0.866353341464774,11.542634536496,-8.0561923076923
2030,Maze_28,0.5,57.5,57.5,0,0.05,0.1,0.0375,10,0.866353341464773,11.542634536496,-8.0561923076923
2031,Maze_28,0.5,57.5,57.5,0,0.05,0.1,0.04375,10,0.866353341464775,11.542634536496,-8.0561923076923
