Simulation_Number,Maze_Name,Step_Size,Side_Length,Total_Length,Corner,Width,Height,Fillet_Radius,Pressure_Difference,Flow_Rate,Simulation_Resistance,Theoretical_Resistance
762,Maze_29,0.75,12,54,40,0.04,0.22,0.035,10,1.28571997293179,7.77774337377468,-0.0936815644416267
763,Maze_29,0.75,12,54,40,0.04,0.4,0.025,10,2.36482480277461,4.22864306407273,-0.00724908608490566
764,Maze_29,0.75,12,54,40,0.04,0.4,0.03,10,2.36544011864062,4.22754307800733,-0.00724908608490566
765,Maze_29,0.75,12,54,40,0.04,0.4,0.035,10,2.39158912921162,4.18132022672994,-0.00724908608490566
766,Maze_29,0.75,12,54,40,0.151666666666667,0.04,0.0947916666666667,10,1.09182653140085,9.15896409585288,12.1518680811808
767,Maze_29,0.75,12,54,40,0.151666666666667,0.04,0.11375,10,1.14099373661623,8.76429000360367,12.1518680811808
768,Maze_29,0.75,12,54,40,0.151666666666667,0.04,0.132708333333333,10,1.11468273669521,8.97116252975063,12.1518680811808
769,Maze_29,0.75,12,54,40,0.151666666666667,0.22,0.0947916666666667,10,48.4210659380173,0.206521682376856,0.706913437801868
770,Maze_29,0.75,12,54,40,0.151666666666667,0.22,0.11375,10,48.8856276096315,0.204559100270808,0.706913437801868
771,Maze_29,0.75,12,54,40,0.151666666666667,0.22,0.132708333333333,10,48.7170864079334,0.205266791126727,0.706913437801868
772,Maze_29,0.75,12,54,40,0.151666666666667,0.4,0.0947916666666667,10,114.220173341308,0.0875502085793408,-0.0153170058139535
773,Maze_29,0.75,12,54,40,0.151666666666667,0.4,0.11375,10,115.404771312433,0.0866515299694779,-0.0153170058139535
774,Maze_29,0.75,12,54,40,0.151666666666667,0.4,0.132708333333333,10,115.091530208544,0.0868873667930226,-0.0153170058139535
775,Maze_29,0.75,12,54,40,0.263333333333333,0.04,0.164583333333333,10,2.02374540902687,4.94133301323141,6.45355368141097
776,Maze_29,0.75,12,54,40,0.263333333333333,0.04,0.1975,10,1.94099112066594,5.15200708211848,6.45355368141097
777,Maze_29,0.75,12,54,40,0.263333333333333,0.04,0.230416666666667,10,2.0680105552117,4.83556526092116,6.45355368141097
778,Maze_29,0.75,12,54,40,0.263333333333333,0.22,0.164583333333333,10,153.082008929171,0.0653244628153976,0.0740539998980043
779,Maze_29,0.75,12,54,40,0.263333333333333,0.22,0.1975,10,154.531310724085,0.0647118047025108,0.0740539998980043
780,Maze_29,0.75,12,54,40,0.263333333333333,0.22,0.230416666666667,10,156.425416305551,0.0639282300548057,0.0740539998980043
781,Maze_29,0.75,12,54,40,0.263333333333333,0.4,0.164583333333333,10,474.078504886958,0.0210935528544675,0.135600551470588
782,Maze_29,0.75,12,54,40,0.263333333333333,0.4,0.1975,10,481.505687337485,0.020768186675625,0.135600551470588
783,Maze_29,0.75,12,54,40,0.263333333333333,0.4,0.230416666666667,10,484.853310865308,0.0206247947078122,0.135600551470588
784,Maze_30,0.75,12,36,30,0.04,0.04,0.025,10,0.178395764661791,56.0551424466737,69.2255067567567
785,Maze_30,0.75,12,36,30,0.04,0.04,0.03,10,0.178579063621748,55.9976057505889,69.2255067567567
786,Maze_30,0.75,12,36,30,0.04,0.04,0.035,10,0.181495656183371,55.0977373799882,69.2255067567567
787,Maze_30,0.75,12,36,30,0.04,0.22,0.025,10,1.91903404160109,5.21095498215174,-0.0624543762944178
788,Maze_30,0.75,12,36,30,0.04,0.22,0.03,10,1.90261399862678,5.25592684970128,-0.0624543762944178
789,Maze_30,0.75,12,36,30,0.04,0.22,0.035,10,1.94003964376367,5.15453384272089,-0.0624543762944178
790,Maze_30,0.75,12,36,30,0.04,0.4,0.025,10,3.57161097507661,2.79985700284323,-0.00483272405660377
791,Maze_30,0.75,12,36,30,0.04,0.4,0.03,10,3.54009404236832,2.82478371487273,-0.00483272405660377
792,Maze_30,0.75,12,36,30,0.04,0.4,0.035,10,3.6086607608688,2.77111113032206,-0.00483272405660377
793,Maze_30,0.75,12,36,30,0.151666666666667,0.04,0.0947916666666667,10,1.57923664364328,6.33217323081492,8.10124538745387
794,Maze_30,0.75,12,36,30,0.151666666666667,0.04,0.11375,10,1.5792981455349,6.33192663986383,8.10124538745387
795,Maze_30,0.75,12,36,30,0.151666666666667,0.04,0.132708333333333,10,1.52827655382546,6.54331833788117,8.10124538745387
796,Maze_30,0.75,12,36,30,0.151666666666667,0.22,0.0947916666666667,10,72.6337132328383,0.137677113765938,0.471275625201245
797,Maze_30,0.75,12,36,30,0.151666666666667,0.22,0.11375,10,72.8005776279043,0.137361547474412,0.471275625201245
798,Maze_30,0.75,12,36,30,0.151666666666667,0.22,0.132708333333333,10,73.1783032497194,0.136652526171251,0.471275625201245
799,Maze_30,0.75,12,36,30,0.151666666666667,0.4,0.0947916666666667,10,171.70722643376,0.0582386671061728,-0.0102113372093023
800,Maze_30,0.75,12,36,30,0.151666666666667,0.4,0.11375,10,172.05645408497,0.0581204585040531,-0.0102113372093023
801,Maze_30,0.75,12,36,30,0.151666666666667,0.4,0.132708333333333,10,173.414814876366,0.0576652000991343,-0.0102113372093023
802,Maze_30,0.75,12,36,30,0.263333333333333,0.04,0.164583333333333,10,2.74025409745185,3.64929661424427,4.30236912094065
803,Maze_30,0.75,12,36,30,0.263333333333333,0.04,0.1975,10,2.82784593966627,3.53626053659067,4.30236912094065
804,Maze_30,0.75,12,36,30,0.263333333333333,0.04,0.230416666666667,10,3.04444035714408,3.28467594266842,4.30236912094065
805,Maze_30,0.75,12,36,30,0.263333333333333,0.22,0.164583333333333,10,231.101447048731,0.0432710401760978,0.0493693332653362
806,Maze_30,0.75,12,36,30,0.263333333333333,0.22,0.1975,10,232.873925690237,0.0429416903174542,0.0493693332653362
807,Maze_30,0.75,12,36,30,0.263333333333333,0.22,0.230416666666667,10,235.997972819761,0.0423732453313796,0.0493693332653362
808,Maze_30,0.75,12,36,30,0.263333333333333,0.4,0.164583333333333,10,720.131255411216,0.0138863574172874,0.0904003676470585
809,Maze_30,0.75,12,36,30,0.263333333333333,0.4,0.1975,10,724.366248106295,0.013805171108045,0.0904003676470585
810,Maze_30,0.75,12,36,30,0.263333333333333,0.4,0.230416666666667,10,728.165111490046,0.0137331490374992,0.0904003676470585
811,Maze_31,0.75,12,66,58,0.04,0.04,0.025,10,0.0971444029084552,102.939538466499,126.913429054054
812,Maze_31,0.75,12,66,58,0.04,0.04,0.03,10,0.0974540634547477,102.612447808741,126.913429054054
813,Maze_31,0.75,12,66,58,0.04,0.04,0.035,10,0.0984491118590736,101.575319585561,126.913429054054
814,Maze_31,0.75,12,66,58,0.04,0.22,0.025,10,1.04125169414252,9.60382591092454,-0.114499689873099
815,Maze_31,0.75,12,66,58,0.04,0.22,0.03,10,1.03964694436039,9.61864992173103,-0.114499689873099
816,Maze_31,0.75,12,66,58,0.04,0.22,0.035,10,1.05241018445085,9.50199850566636,-0.114499689873099
817,Maze_31,0.75,12,66,58,0.04,0.4,0.025,10,1.93779305576124,5.16050977180925,-0.00885999410377358
818,Maze_31,0.75,12,66,58,0.04,0.4,0.03,10,1.93445313293423,5.16941963066934,-0.00885999410377358
819,Maze_31,0.75,12,66,58,0.04,0.4,0.035,10,1.95780430360271,5.10776280427937,-0.00885999410377358
820,Maze_31,0.75,12,66,58,0.151666666666667,0.04,0.0947916666666667,10,0.851385569703534,11.7455596569274,14.8522832103321
821,Maze_31,0.75,12,66,58,0.151666666666667,0.04,0.11375,10,0.891985924145572,11.2109392416466,14.8522832103321
822,Maze_31,0.75,12,66,58,0.151666666666667,0.04,0.132708333333333,10,0.896945478478996,11.1489496741291,14.8522832103321
823,Maze_31,0.75,12,66,58,0.151666666666667,0.22,0.0947916666666667,10,39.6474658008771,0.252222930217617,0.86400531286895
824,Maze_31,0.75,12,66,58,0.151666666666667,0.22,0.11375,10,40.1809199631244,0.248874341582457,0.86400531286895
825,Maze_31,0.75,12,66,58,0.151666666666667,0.22,0.132708333333333,10,40.8878575091476,0.244571386450433,0.86400531286895
826,Maze_31,0.75,12,66,58,0.151666666666667,0.4,0.0947916666666667,10,93.6778856265023,0.106748779961478,-0.0187207848837209
827,Maze_31,0.75,12,66,58,0.151666666666667,0.4,0.11375,10,95.028712564138,0.10523135303186,-0.0187207848837209
828,Maze_31,0.75,12,66,58,0.151666666666667,0.4,0.132708333333333,10,96.8770583734208,0.103223613184601,-0.0187207848837209
829,Maze_31,0.75,12,66,58,0.263333333333333,0.04,0.164583333333333,10,1.69324161196785,5.90583170725305,7.88767672172452
830,Maze_31,0.75,12,66,58,0.263333333333333,0.04,0.1975,10,1.62858069265338,6.14031594818148,7.88767672172452
831,Maze_31,0.75,12,66,58,0.263333333333333,0.04,0.230416666666667,10,1.69399933524303,5.90319003789064,7.88767672172452
832,Maze_31,0.75,12,66,58,0.263333333333333,0.22,0.164583333333333,10,126.680033237869,0.078939038334659,0.090510444319783
833,Maze_31,0.75,12,66,58,0.263333333333333,0.22,0.1975,10,127.524423629409,0.0784163512791902,0.090510444319783
834,Maze_31,0.75,12,66,58,0.263333333333333,0.22,0.230416666666667,10,130.122160304889,0.076850860580312,0.090510444319783
835,Maze_31,0.75,12,66,58,0.263333333333333,0.4,0.164583333333333,10,390.142268879508,0.0256316754109214,0.165734007352941
836,Maze_31,0.75,12,66,58,0.263333333333333,0.4,0.1975,10,394.460537212019,0.0253510783884196,0.165734007352941
837,Maze_31,0.75,12,66,58,0.263333333333333,0.4,0.230416666666667,10,403.11671151282,0.024806711590973,0.165734007352941
838,Maze_32,0.75,12,45,36,0.04,0.04,0.025,10,0.142339792641778,70.2544229860351,86.5318834459459
839,Maze_32,0.75,12,45,36,0.04,0.04,0.03,10,0.142957253177001,69.9509802949179,86.5318834459459
840,Maze_32,0.75,12,45,36,0.04,0.04,0.035,10,0.144969988310124,68.9797944841362,86.5318834459459
841,Maze_32,0.75,12,45,36,0.04,0.22,0.025,10,1.53094422259703,6.53191661224365,-0.0780679703680223
842,Maze_32,0.75,12,45,36,0.04,0.22,0.03,10,1.52719476923046,6.54795328105983,-0.0780679703680223
843,Maze_32,0.75,12,45,36,0.04,0.22,0.035,10,1.54978493469582,6.45250820041215,-0.0780679703680223
844,Maze_32,0.75,12,45,36,0.04,0.4,0.025,10,2.84939973594083,3.50951109943096,-0.00604090507075471
845,Maze_32,0.75,12,45,36,0.04,0.4,0.03,10,2.84155796568011,3.51919620179438,-0.00604090507075471
846,Maze_32,0.75,12,45,36,0.04,0.4,0.035,10,2.88277080480619,3.46888486012411,-0.00604090507075471
847,Maze_32,0.75,12,45,36,0.151666666666667,0.04,0.0947916666666667,10,1.20915431732153,8.27024297622459,10.1265567343173
848,Maze_32,0.75,12,45,36,0.151666666666667,0.04,0.11375,10,1.23918095424596,8.06984643020516,10.1265567343173
849,Maze_32,0.75,12,45,36,0.151666666666667,0.04,0.132708333333333,10,1.21593386199642,8.22413151944069,10.1265567343173
850,Maze_32,0.75,12,45,36,0.151666666666667,0.22,0.0947916666666667,10,57.7666111519311,0.173110379864575,0.589094531501557
851,Maze_32,0.75,12,45,36,0.151666666666667,0.22,0.11375,10,58.5597644649756,0.170765714161657,0.589094531501557
852,Maze_32,0.75,12,45,36,0.151666666666667,0.22,0.132708333333333,10,58.5583709595838,0.170769777849556,0.589094531501557
853,Maze_32,0.75,12,45,36,0.151666666666667,0.4,0.0947916666666667,10,136.950536004121,0.073019064340859,-0.0127641715116279
854,Maze_32,0.75,12,45,36,0.151666666666667,0.4,0.11375,10,138.914793550898,0.0719865735274337,-0.0127641715116279
855,Maze_32,0.75,12,45,36,0.151666666666667,0.4,0.132708333333333,10,138.810941001756,0.0720404308754991,-0.0127641715116279
856,Maze_32,0.75,12,45,36,0.263333333333333,0.04,0.164583333333333,10,2.40191383123424,4.16334669044369,5.37796140117581
857,Maze_32,0.75,12,45,36,0.263333333333333,0.04,0.1975,10,2.28962462290572,4.36752815285031,5.37796140117581
858,Maze_32,0.75,12,45,36,0.263333333333333,0.04,0.230416666666667,10,2.42384057965294,4.12568387704437,5.37796140117581
859,Maze_32,0.75,12,45,36,0.263333333333333,0.22,0.164583333333333,10,184.346393173834,0.0542457046641007,0.0617116665816702
860,Maze_32,0.75,12,45,36,0.263333333333333,0.22,0.1975,10,186.258898195238,0.0536887101604022,0.0617116665816702
861,Maze_32,0.75,12,45,36,0.263333333333333,0.22,0.230416666666667,10,188.461073059903,0.0530613555236497,0.0617116665816702
862,Maze_32,0.75,12,45,36,0.263333333333333,0.4,0.164583333333333,10,570.997889082216,0.0175131995953143,0.113000459558823
863,Maze_32,0.75,12,45,36,0.263333333333333,0.4,0.1975,10,579.609544620425,0.0172529940074552,0.113000459558823
864,Maze_32,0.75,12,45,36,0.263333333333333,0.4,0.230416666666667,10,583.29854088814,0.017143879675704,0.113000459558823
865,Maze_33,0.75,13.5,69,46,0.04,0.04,0.025,10,0.0928529583621181,107.697160934829,132.682221283784
866,Maze_33,0.75,13.5,69,46,0.04,0.04,0.03,10,0.0932598760723434,107.227249500555,132.682221283784
867,Maze_33,0.75,13.5,69,46,0.04,0.04,0.035,10,0.0942623626382785,106.086880490933,132.682221283784
868,Maze_33,0.75,13.5,69,46,0.04,0.22,0.025,10,0.997444979821376,10.0256156502896,-0.119704221230967
869,Maze_33,0.75,13.5,69,46,0.04,0.22,0.03,10,0.989722344897934,10.1038438220077,-0.119704221230967
870,Maze_33,0.75,13.5,69,46,0.04,0.22,0.035,10,1.00713631460793,9.92914251522438,-0.119704221230967
871,Maze_33,0.75,13.5,69,46,0.04,0.4,0.025,10,1.85618827514405,5.38738453092747,-0.00926272110849056
872,Maze_33,0.75,13.5,69,46,0.04,0.4,0.03,10,1.84115672647321,5.43136814819416,-0.00926272110849056
873,Maze_33,0.75,13.5,69,46,0.04,0.4,0.035,10,1.87328201163961,5.33822453739756,-0.00926272110849056
874,Maze_33,0.75,13.5,69,46,0.151666666666667,0.04,0.0947916666666667,10,0.87090547132949,11.4823024188083,15.5273869926199
875,Maze_33,0.75,13.5,69,46,0.151666666666667,0.04,0.11375,10,0.848181694202159,11.7899266965511,15.5273869926199
876,Maze_33,0.75,13.5,69,46,0.151666666666667,0.04,0.132708333333333,10,0.845231419363791,11.8310793599308,15.5273869926199
877,Maze_33,0.75,13.5,69,46,0.151666666666667,0.22,0.0947916666666667,10,37.963779792198,0.263408966513263,0.90327828163572
878,Maze_33,0.75,13.5,69,46,0.151666666666667,0.22,0.11375,10,37.9330021046289,0.263622688560675,0.90327828163572
879,Maze_33,0.75,13.5,69,46,0.151666666666667,0.22,0.132708333333333,10,38.189034863687,0.261855269076432,0.90327828163572
880,Maze_33,0.75,13.5,69,46,0.151666666666667,0.4,0.0947916666666667,10,89.5225954163474,0.111703642566354,-0.0195717296511628
881,Maze_33,0.75,13.5,69,46,0.151666666666667,0.4,0.11375,10,89.5757392971463,0.111637370547703,-0.0195717296511628
882,Maze_33,0.75,13.5,69,46,0.151666666666667,0.4,0.132708333333333,10,90.2486966107594,0.110804924342894,-0.0195717296511628
883,Maze_33,0.75,13.5,69,46,0.263333333333333,0.04,0.164583333333333,10,1.63232130475403,6.12624485808992,8.24620748180291
884,Maze_33,0.75,13.5,69,46,0.263333333333333,0.04,0.1975,10,1.69152224896373,5.91183474301108,8.24620748180291
885,Maze_33,0.75,13.5,69,46,0.263333333333333,0.04,0.230416666666667,10,1.78902118127986,5.58964874459789,8.24620748180291
886,Maze_33,0.75,13.5,69,46,0.263333333333333,0.22,0.164583333333333,10,120.178483240014,0.0832095707184836,0.0946245554252277
887,Maze_33,0.75,13.5,69,46,0.263333333333333,0.22,0.1975,10,121.497792811403,0.0823060219334411,0.0946245554252277
888,Maze_33,0.75,13.5,69,46,0.263333333333333,0.22,0.230416666666667,10,122.902901384914,0.081365044171589,0.0946245554252277
889,Maze_33,0.75,13.5,69,46,0.263333333333333,0.4,0.164583333333333,10,372.665358789649,0.0268337256579957,0.173267371323529
890,Maze_33,0.75,13.5,69,46,0.263333333333333,0.4,0.1975,10,376.804701185493,0.0265389470156245,0.173267371323529
891,Maze_33,0.75,13.5,69,46,0.263333333333333,0.4,0.230416666666667,10,379.50619661183,0.0263500308803345,0.173267371323529
892,Maze_34,0.75,13.5,64.5,60,0.04,0.04,0.025,10,0.0994942184840058,100.508352669834,124.029032939189
893,Maze_34,0.75,13.5,64.5,60,0.04,0.04,0.03,10,0.0999571648813756,100.042853474961,124.029032939189
894,Maze_34,0.75,13.5,64.5,60,0.04,0.04,0.035,10,0.101525781885601,98.4971483526026,124.029032939189
895,Maze_34,0.75,13.5,64.5,60,0.04,0.22,0.025,10,1.07113141934279,9.33592257627519,-0.111897424194165
896,Maze_34,0.75,13.5,64.5,60,0.04,0.22,0.03,10,1.06545188061252,9.38568900385355,-0.111897424194165
897,Maze_34,0.75,13.5,64.5,60,0.04,0.22,0.035,10,1.08590267842009,9.20892838624295,-0.111897424194165
898,Maze_34,0.75,13.5,64.5,60,0.04,0.4,0.025,10,1.99378270470109,5.01559170737175,-0.00865863060141509
899,Maze_34,0.75,13.5,64.5,60,0.04,0.4,0.03,10,1.98247193120318,5.04420760899798,-0.00865863060141509
900,Maze_34,0.75,13.5,64.5,60,0.04,0.4,0.035,10,2.01997697362,4.9505514818216,-0.00865863060141509
901,Maze_34,0.75,13.5,64.5,60,0.151666666666667,0.04,0.0947916666666667,10,0.815275948900994,12.2657856072906,14.5147313191882
902,Maze_34,0.75,13.5,64.5,60,0.151666666666667,0.04,0.11375,10,0.839298084082127,11.9147180121782,14.5147313191882
903,Maze_34,0.75,13.5,64.5,60,0.151666666666667,0.04,0.132708333333333,10,0.825209367755145,12.1181367913981,14.5147313191882
904,Maze_34,0.75,13.5,64.5,60,0.151666666666667,0.22,0.0947916666666667,10,40.3930322182337,0.247567450395217,0.844368828485565
905,Maze_34,0.75,13.5,64.5,60,0.151666666666667,0.22,0.11375,10,41.0801266199227,0.243426708308885,0.844368828485565
906,Maze_34,0.75,13.5,64.5,60,0.151666666666667,0.22,0.132708333333333,10,41.0460712172367,0.243628676349435,0.844368828485565
907,Maze_34,0.75,13.5,64.5,60,0.151666666666667,0.4,0.0947916666666667,10,95.9186298926363,0.104255033784294,-0.0182953125
908,Maze_34,0.75,13.5,64.5,60,0.151666666666667,0.4,0.11375,10,97.6262421446056,0.102431475188688,-0.0182953125
909,Maze_34,0.75,13.5,64.5,60,0.151666666666667,0.4,0.132708333333333,10,97.4575118724018,0.102608816989835,-0.0182953125
910,Maze_34,0.75,13.5,64.5,60,0.263333333333333,0.04,0.164583333333333,10,1.56707745082552,6.38130552815505,7.70841134168533
911,Maze_34,0.75,13.5,64.5,60,0.263333333333333,0.04,0.1975,10,1.54284214170709,6.48154450132883,7.70841134168533
912,Maze_34,0.75,13.5,64.5,60,0.263333333333333,0.04,0.230416666666667,10,1.61598936994828,6.18815951760874,7.70841134168533
913,Maze_34,0.75,13.5,64.5,60,0.263333333333333,0.22,0.164583333333333,10,129.569694169124,0.0771785413566484,0.0884533887670606
914,Maze_34,0.75,13.5,64.5,60,0.263333333333333,0.22,0.1975,10,131.145151890113,0.0762513890591931,0.0884533887670606
915,Maze_34,0.75,13.5,64.5,60,0.263333333333333,0.22,0.230416666666667,10,133.122871786489,0.0751185717811036,0.0884533887670606
916,Maze_34,0.75,13.5,64.5,60,0.263333333333333,0.4,0.164583333333333,10,402.313950844582,0.0248562098803854,0.161967325367647
917,Maze_34,0.75,13.5,64.5,60,0.263333333333333,0.4,0.1975,10,409.066256768658,0.0244459175855596,0.161967325367647
918,Maze_34,0.75,13.5,64.5,60,0.263333333333333,0.4,0.230416666666667,10,413.3306101971,0.0241937077808765,0.161967325367647
919,Maze_35,0.75,13.5,45,38,0.04,0.04,0.025,10,0.142594919090983,70.1287259304061,86.5318834459459
920,Maze_35,0.75,13.5,45,38,0.04,0.04,0.03,10,0.143153359371145,69.8551542480647,86.5318834459459
921,Maze_35,0.75,13.5,45,38,0.04,0.04,0.035,10,0.145423725141856,68.7645705007581,86.5318834459459
922,Maze_35,0.75,13.5,45,38,0.04,0.22,0.025,10,1.534019323828,6.51882270625245,-0.0780679703680223
923,Maze_35,0.75,13.5,45,38,0.04,0.22,0.03,10,1.52617945141657,6.55230942253755,-0.0780679703680223
924,Maze_35,0.75,13.5,45,38,0.04,0.22,0.035,10,1.55390456299474,6.43540165731135,-0.0780679703680223
925,Maze_35,0.75,13.5,45,38,0.04,0.4,0.025,10,2.85514392846839,3.5024504019888,-0.00604090507075471
926,Maze_35,0.75,13.5,45,38,0.04,0.4,0.03,10,2.83962919224252,3.5215865604279,-0.00604090507075471
927,Maze_35,0.75,13.5,45,38,0.04,0.4,0.035,10,2.89029906429716,3.45984957872577,-0.00604090507075471
928,Maze_35,0.75,13.5,45,38,0.151666666666667,0.04,0.0947916666666667,10,1.19717624772157,8.3529889763781,10.1265567343173
929,Maze_35,0.75,13.5,45,38,0.151666666666667,0.04,0.11375,10,1.2296483813853,8.13240610192502,10.1265567343173
930,Maze_35,0.75,13.5,45,38,0.151666666666667,0.04,0.132708333333333,10,1.21528682137666,8.22851019537276,10.1265567343173
931,Maze_35,0.75,13.5,45,38,0.151666666666667,0.22,0.0947916666666667,10,57.8441783493322,0.172878244369002,0.589094531501557
932,Maze_35,0.75,13.5,45,38,0.151666666666667,0.22,0.11375,10,58.6605587129949,0.170472293810334,0.589094531501557
933,Maze_35,0.75,13.5,45,38,0.151666666666667,0.22,0.132708333333333,10,58.6198295312221,0.170590738321301,0.589094531501557
934,Maze_35,0.75,13.5,45,38,0.151666666666667,0.4,0.0947916666666667,10,137.230841081913,0.0728699170037949,-0.0127641715116279
935,Maze_35,0.75,13.5,45,38,0.151666666666667,0.4,0.11375,10,139.217059727228,0.071830277263385,-0.0127641715116279
936,Maze_35,0.75,13.5,45,38,0.151666666666667,0.4,0.132708333333333,10,139.003839667319,0.0719404587954783,-0.0127641715116279
937,Maze_35,0.75,13.5,45,38,0.263333333333333,0.04,0.164583333333333,10,2.3211741892531,4.30816439640739,5.37796140117581
938,Maze_35,0.75,13.5,45,38,0.263333333333333,0.04,0.1975,10,2.22597201123732,4.49241946867133,5.37796140117581
939,Maze_35,0.75,13.5,45,38,0.263333333333333,0.04,0.230416666666667,10,2.36509851427293,4.22815368562952,5.37796140117581
940,Maze_35,0.75,13.5,45,38,0.263333333333333,0.22,0.164583333333333,10,184.613559868816,0.0541672020576706,0.0617116665816702
941,Maze_35,0.75,13.5,45,38,0.263333333333333,0.22,0.1975,10,186.569627306248,0.0535992923627666,0.0617116665816702
942,Maze_35,0.75,13.5,45,38,0.263333333333333,0.22,0.230416666666667,10,188.952002781626,0.0529234930182618,0.0617116665816702
943,Maze_35,0.75,13.5,45,38,0.263333333333333,0.4,0.164583333333333,10,572.419333584174,0.0174697104260709,0.113000459558823
944,Maze_35,0.75,13.5,45,38,0.263333333333333,0.4,0.1975,10,581.186918286174,0.0172061684208041,0.113000459558823
945,Maze_35,0.75,13.5,45,38,0.263333333333333,0.4,0.230416666666667,10,585.182264648579,0.0170886928810211,0.113000459558823
946,Maze_36,0.75,13.5,45,36,0.04,0.04,0.025,10,0.142558180092102,70.1467989668454,86.5318834459459
947,Maze_36,0.75,13.5,45,36,0.04,0.04,0.03,10,0.142860801394205,69.9982073627485,86.5318834459459
948,Maze_36,0.75,13.5,45,36,0.04,0.04,0.035,10,0.144387900347966,69.2578808605197,86.5318834459459
949,Maze_36,0.75,13.5,45,36,0.04,0.22,0.025,10,1.52636229131943,6.55152453442473,-0.0780679703680223
950,Maze_36,0.75,13.5,45,36,0.04,0.22,0.03,10,1.52364437913731,6.5632112958419,-0.0780679703680223
951,Maze_36,0.75,13.5,45,36,0.04,0.22,0.035,10,1.54332339846573,6.47952335196975,-0.0780679703680223
952,Maze_36,0.75,13.5,45,36,0.04,0.4,0.025,10,2.84043198425061,3.52059125353016,-0.00604090507075471
953,Maze_36,0.75,13.5,45,36,0.04,0.4,0.03,10,2.83486736898942,3.52750188929115,-0.00604090507075471
954,Maze_36,0.75,13.5,45,36,0.04,0.4,0.035,10,2.8709709150551,3.483142217694,-0.00604090507075471
955,Maze_36,0.75,13.5,45,36,0.151666666666667,0.04,0.0947916666666667,10,1.23525989016185,8.09546240402073,10.1265567343173
956,Maze_36,0.75,13.5,45,36,0.151666666666667,0.04,0.11375,10,1.291057904094,7.7455859789786,10.1265567343173
957,Maze_36,0.75,13.5,45,36,0.151666666666667,0.04,0.132708333333333,10,1.28614889942809,7.77514952152641,10.1265567343173
958,Maze_36,0.75,13.5,45,36,0.151666666666667,0.22,0.0947916666666667,10,57.9579028887731,0.172539024042864,0.589094531501557
959,Maze_36,0.75,13.5,45,36,0.151666666666667,0.22,0.11375,10,58.6395447083059,0.170533384079695,0.589094531501557
960,Maze_36,0.75,13.5,45,36,0.151666666666667,0.22,0.132708333333333,10,59.5428580291291,0.167946254697883,0.589094531501557
961,Maze_36,0.75,13.5,45,36,0.151666666666667,0.4,0.0947916666666667,10,136.974198333278,0.0730064502780922,-0.0127641715116279
962,Maze_36,0.75,13.5,45,36,0.151666666666667,0.4,0.11375,10,138.576620138277,0.072162244901208,-0.0127641715116279
963,Maze_36,0.75,13.5,45,36,0.151666666666667,0.4,0.132708333333333,10,141.004832318303,0.0709195552775529,-0.0127641715116279
964,Maze_36,0.75,13.5,45,36,0.263333333333333,0.04,0.164583333333333,10,2.50934804071649,3.98509885346343,5.37796140117581
965,Maze_36,0.75,13.5,45,36,0.263333333333333,0.04,0.1975,10,2.44265473299169,4.09390646370734,5.37796140117581
966,Maze_36,0.75,13.5,45,36,0.263333333333333,0.04,0.230416666666667,10,2.53828753799063,3.93966398618348,5.37796140117581
967,Maze_36,0.75,13.5,45,36,0.263333333333333,0.22,0.164583333333333,10,185.386884515913,0.0539412484659434,0.0617116665816702
968,Maze_36,0.75,13.5,45,36,0.263333333333333,0.22,0.1975,10,186.677091761934,0.0535684368425497,0.0617116665816702
969,Maze_36,0.75,13.5,45,36,0.263333333333333,0.22,0.230416666666667,10,189.971371602336,0.0526395104465153,0.0617116665816702
970,Maze_36,0.75,13.5,45,36,0.263333333333333,0.4,0.164583333333333,10,569.008403759313,0.0175744328799578,0.113000459558823
971,Maze_36,0.75,13.5,45,36,0.263333333333333,0.4,0.1975,10,574.99008815314,0.0173916041442033,0.113000459558823
972,Maze_36,0.75,13.5,45,36,0.263333333333333,0.4,0.230416666666667,10,585.935352556051,0.0170667292157344,0.113000459558823
973,Maze_37,0.75,15.75,66.75,46,0.04,0.04,0.025,10,0.0960275126363945,104.136822098732,128.355627111486
974,Maze_37,0.75,15.75,66.75,46,0.04,0.04,0.03,10,0.0961958194162056,103.95462152813,128.355627111486
975,Maze_37,0.75,15.75,66.75,46,0.04,0.04,0.035,10,0.0970826988471414,103.004965032392,128.355627111486
976,Maze_37,0.75,15.75,66.75,46,0.04,0.22,0.025,10,1.02882017815845,9.71987156968449,-0.115800822712566
977,Maze_37,0.75,15.75,66.75,46,0.04,0.22,0.03,10,1.02586586927118,9.74786304870869,-0.115800822712566
978,Maze_37,0.75,15.75,66.75,46,0.04,0.22,0.035,10,1.03746491902929,9.63888013616554,-0.115800822712566
979,Maze_37,0.75,15.75,66.75,46,0.04,0.4,0.025,10,1.91442199777315,5.22350872045555,-0.00896067585495283
980,Maze_37,0.75,15.75,66.75,46,0.04,0.4,0.03,10,1.90860649929362,5.23942468167274,-0.00896067585495283
981,Maze_37,0.75,15.75,66.75,46,0.04,0.4,0.035,10,1.92988511665799,5.18165558855501,-0.00896067585495283
982,Maze_37,0.75,15.75,66.75,46,0.151666666666667,0.04,0.0947916666666667,10,0.888375720618195,11.2564985376247,15.0210591559041
