train_or_test,Simulation_Number,Maze_Name,Step_Size,Side_Length,Total_Length,Corner,Width,Height,Fillet_Radius,Simulation_Resistance,Best_Model
train,9877,Maze_132,2.0,12.0,24.0,8,616.0,220.0,385.0,0.0081736080413844,ExtraTreesRegressor
train,4646,Maze_62,1.0,7.0,9.0,4,408.0,310.0,306.0,0.0023962517361115,ExtraTreesRegressor
train,2810,Maze_38,0.5,14.5,48.5,56,150.0,100.0,112.5,0.913893578071954,ExtraTreesRegressor
test,9061,Maze_121,2.0,6.0,10.0,4,808.0,40.0,505.0,0.265184194092901,ExtraTreesRegressor
train,4357,Maze_59,1.0,7.0,25.0,16,50.0,150.0,31.25,2.918354087181,ExtraTreesRegressor
train,8518,Maze_114,1.75,14.0,31.5,12,374.0,400.0,233.75,0.005748509013818,ExtraTreesRegressor
train,2146,Maze_29,0.75,3.0,3.0,0,241.0,40.0,0.0,0.420768824748767,ExtraTreesRegressor
train,405,Maze_15,0.5,16.0,81.0,94,180.0,400.0,157.5,0.0794398352687291,ExtraTreesRegressor
train,7732,Maze_104,1.5,9.0,18.0,8,50.0,150.0,31.25,2.09223813611349,ExtraTreesRegressor
test,8064,Maze_168,1.5,4.5,4.5,0,572.5,1145.0,0.0,5.66700435781428e-05,ExtraTreesRegressor
train,6268,Maze_84,1.5,9.0,24.0,10,324.0,400.0,202.5,0.0059489754744027,ExtraTreesRegressor
train,875,Maze_33,0.75,13.5,69.0,46,151.666666666667,40.0,113.75,11.7899266965511,ExtraTreesRegressor
train,8243,Maze_110,1.5,9.0,21.0,10,250.0,150.0,187.5,0.0676355859969072,ExtraTreesRegressor
train,1555,Maze_58,1.0,14.0,28.0,18,193.333333333333,400.0,120.833333333333,0.023833610133859,ExtraTreesRegressor
train,4868,Maze_65,1.0,9.0,19.0,8,250.0,150.0,187.5,0.0595402141089877,ExtraTreesRegressor
train,7525,Maze_101,1.75,7.0,10.5,4,207.0,310.0,129.375,0.0112402062874995,ExtraTreesRegressor
train,1176,Maze_25,0.5,13.5,50.5,64,92.5,185.0,80.9375,0.830831483691394,ExtraTreesRegressor
train,1282,Maze_18,0.5,4.0,11.0,14,40.0,220.0,25.0,1.59987531809427,ExtraTreesRegressor
train,255,Maze_4,0.5,2.0,3.0,4,82.0,400.0,71.75,0.027967030390008,ExtraTreesRegressor
test,2684,Maze_100,1.5,9.0,18.0,10,276.666666666667,40.0,207.5,1.61761845360428,XGBRegressor
train,8288,Maze_111,1.5,21.0,21.0,0,150.0,150.0,0.0,0.177511008270521,ExtraTreesRegressor
train,4462,Maze_60,1.0,25.0,25.0,0,150.0,150.0,0.0,0.209990363868404,ExtraTreesRegressor
train,812,Maze_11,0.5,3.0,7.0,10,208.0,40.0,156.0,0.959262245775292,ExtraTreesRegressor
train,7222,Maze_97,1.75,5.25,5.25,0,207.0,220.0,0.0,0.0109103817582896,ExtraTreesRegressor
train,5,Maze_1,0.5,1.5,1.5,0,40.0,53.3333333333333,0.0,1.45307371442884,ExtraTreesRegressor
train,9985,Maze_134,1.5,19.5,70.5,28,50.0,200.0,31.25,5.91011982431062,ExtraTreesRegressor
train,9930,Maze_133,2.0,14.0,26.0,8,232.0,400.0,203.0,0.0138983236266487,ExtraTreesRegressor
test,1752,Maze_65,1.0,18.0,96.0,58,346.666666666667,220.0,303.33333333333303,0.0702757513666824,ExtraTreesRegressor
train,6196,Maze_130,1.25,5.0,5.0,0,40.0,53.3333333333333,0.0,4.80290785269578,ExtraTreesRegressor
train,9972,Maze_133,2.0,14.0,26.0,8,808.0,310.0,707.0,0.0023711092944635,ExtraTreesRegressor
test,9721,Maze_130,1.5,55.5,55.5,0,200.0,50.0,0.0,4.90643844249469,ExtraTreesRegressor
train,1820,Maze_68,1.0,18.0,68.0,48,193.333333333333,40.0,145.0,8.08181133996931,ExtraTreesRegressor
train,1087,Maze_15,0.5,3.5,7.5,10,124.0,220.0,77.5,0.0468201934450953,ExtraTreesRegressor
train,4679,Maze_63,1.0,7.0,25.0,16,132.0,400.0,99.0,0.0597430787403478,ExtraTreesRegressor
train,2778,Maze_103,1.5,12.0,30.0,8,513.333333333333,220.0,449.16666666666697,0.0122909608899524,ExtraTreesRegressor
train,6247,Maze_84,1.5,9.0,24.0,10,182.0,220.0,113.75,0.0615725832836117,ExtraTreesRegressor
train,10666,Maze_143,2.0,20.0,44.0,14,232.0,40.0,145.0,3.58776981322808,ExtraTreesRegressor
train,6967,Maze_146,1.25,12.5,32.5,18,40.0,66.6666666666667,25.0,20.4045382680084,ExtraTreesRegressor
train,1079,Maze_15,0.5,14.5,14.5,0,100.0,250.0,0.0,0.13682885377057,ExtraTreesRegressor
train,3927,Maze_82,1.0,3.0,3.0,0,385.0,40.0,0.0,0.251323873411688,ExtraTreesRegressor
train,2226,Maze_47,0.75,3.0,4.5,4,123.75,109.166666666667,108.28125,0.0999865690240086,ExtraTreesRegressor
train,3002,Maze_41,0.75,6.0,13.5,12,40.0,40.0,30.0,20.9747551628045,ExtraTreesRegressor
train,9247,Maze_124,1.5,36.0,36.0,0,100.0,150.0,0.0,0.714399104547126,ExtraTreesRegressor
train,278,Maze_4,0.5,10.0,10.0,0,200.0,150.0,0.0,0.0507942335573066,ExtraTreesRegressor
train,1791,Maze_24,0.5,79.5,79.5,0,250.0,100.0,0.0,0.762663271232302,ExtraTreesRegressor
train,2970,Maze_40,0.5,16.5,87.5,102,150.0,250.0,131.25,0.273370370977789,ExtraTreesRegressor
train,7429,Maze_100,1.75,7.0,14.0,6,40.0,130.0,25.0,3.6002000696336,ExtraTreesRegressor
train,9076,Maze_122,2.0,6.0,10.0,4,40.0,40.0,25.0,15.4901063966341,ExtraTreesRegressor
train,8277,Maze_111,1.75,12.25,22.75,6,207.0,310.0,181.125,0.0238662958554688,ExtraTreesRegressor
train,5367,Maze_112,1.0,15.0,37.0,26,385.0,40.0,336.875,2.0424376635185,ExtraTreesRegressor
train,5768,Maze_121,1.25,3.75,6.25,4,40.0,66.6666666666667,30.0,3.9299139792935,ExtraTreesRegressor
train,5904,Maze_79,1.5,7.5,7.5,0,466.0,220.0,0.0,0.0040904063956078,ExtraTreesRegressor
train,5232,Maze_109,1.0,15.0,37.0,22,385.0,770.0,336.875,0.0021200086045288,ExtraTreesRegressor
train,6895,Maze_92,1.0,19.0,47.0,32,250.0,200.0,156.25,0.0772767391107495,ExtraTreesRegressor
train,1449,Maze_31,0.5,15.5,63.5,76,40.0,66.6666666666667,35.0,39.768498111779,ExtraTreesRegressor
train,10665,Maze_143,2.0,20.0,44.0,14,40.0,400.0,35.0,3.40418237424146,ExtraTreesRegressor
train,8031,Maze_168,1.5,4.5,4.5,0,217.5,40.0,0.0,0.708321583794156,ExtraTreesRegressor
train,9508,Maze_127,2.0,10.0,26.0,6,616.0,400.0,385.0,0.0019286228087166,ExtraTreesRegressor
train,5816,Maze_78,1.5,6.0,9.0,4,324.0,310.0,243.0,0.0036872329017437,ExtraTreesRegressor
train,10160,Maze_136,2.0,16.0,36.0,10,424.0,130.0,318.0,0.0758852313374366,ExtraTreesRegressor
train,2371,Maze_88,1.25,15.0,20.0,8,430.0,220.0,268.75,0.0107824787151128,ExtraTreesRegressor
train,4994,Maze_67,1.0,9.0,17.0,6,224.0,400.0,168.0,0.0099751260908983,ExtraTreesRegressor
test,6312,Maze_85,1.0,15.0,23.0,10,50.0,200.0,43.75,1.93342081889175,BaggingRegressor
train,1271,Maze_17,0.5,4.0,12.0,12,208.0,310.0,156.0,0.0122798585320818,ExtraTreesRegressor
train,7328,Maze_98,1.75,5.25,5.25,0,541.0,220.0,0.0,0.0023463103262785,ExtraTreesRegressor
train,6482,Maze_87,1.5,10.5,40.5,18,324.0,40.0,243.0,2.58815211240048,ExtraTreesRegressor
train,7927,Maze_106,1.5,9.0,9.0,0,200.0,150.0,0.0,0.0456870961629381,ExtraTreesRegressor
train,4992,Maze_67,1.0,9.0,27.0,14,150.0,200.0,131.25,0.124221366573988,ExtraTreesRegressor
train,505,Maze_11,0.5,5.5,17.5,20,145.0,40.0,90.625,3.74881268757665,ExtraTreesRegressor
train,588,Maze_13,0.5,7.5,21.5,24,40.0,80.0,35.0,10.338426951671,ExtraTreesRegressor
train,6283,Maze_84,1.0,35.0,35.0,0,200.0,250.0,0.0,0.0604600385516054,ExtraTreesRegressor
test,894,Maze_34,0.75,13.5,64.5,60,40.0,40.0,35.0,98.4971483526026,RandomForestRegressor
train,1198,Maze_25,0.5,13.5,50.5,64,197.5,395.0,123.4375,0.0404234838189724,ExtraTreesRegressor
train,684,Maze_10,0.5,3.0,6.0,10,40.0,220.0,35.0,0.86651600720675,ExtraTreesRegressor
train,6982,Maze_146,1.25,12.5,32.5,18,186.25,372.5,116.40625,0.0336638230743632,ExtraTreesRegressor
train,5352,Maze_112,1.0,15.0,37.0,26,155.0,310.0,135.625,0.0790601470439495,ExtraTreesRegressor
train,7851,Maze_164,1.5,4.5,7.5,4,395.0,40.0,345.625,0.429631659128359,BaggingRegressor
train,6287,Maze_131,1.25,5.0,7.5,4,478.75,957.5,359.0625,0.0002069705496472,ExtraTreesRegressor
train,10092,Maze_135,2.0,14.0,30.0,10,424.0,310.0,371.0,0.0072945841893188,RandomForestRegressor
train,2345,Maze_32,0.5,12.5,38.5,46,100.0,100.0,75.0,1.51583154309907,ExtraTreesRegressor
train,6770,Maze_91,1.5,13.5,37.5,14,182.0,130.0,136.5,0.27826352911155,ExtraTreesRegressor
train,9683,Maze_130,2.0,12.0,24.0,6,40.0,220.0,30.0,3.50021636067575,ExtraTreesRegressor
train,1787,Maze_38,0.5,19.5,56.5,68,40.0,80.0,30.0,27.5190933679485,ExtraTreesRegressor
train,4349,Maze_58,1.0,6.0,16.0,10,250.0,250.0,187.5,0.0164842776774672,ExtraTreesRegressor
train,4203,Maze_57,1.0,5.0,5.0,0,40.0,40.0,0.0,8.3460785912812,ExtraTreesRegressor
train,254,Maze_4,0.5,10.0,10.0,0,100.0,250.0,0.0,0.094295523611849,ExtraTreesRegressor
train,2233,Maze_30,0.75,3.0,3.0,0,241.0,400.0,0.0,0.0015298519183486,ExtraTreesRegressor
test,6066,Maze_127,1.25,3.75,3.75,0,186.25,150.83333333333297,0.0,0.0212408299992296,ExtraTreesRegressor
train,6918,Maze_145,1.25,12.5,35.0,18,40.0,53.3333333333333,35.0,31.4617004794484,ExtraTreesRegressor
train,9844,Maze_132,1.5,19.5,61.5,28,100.0,100.0,62.5,2.45611745579313,ExtraTreesRegressor
train,6558,Maze_88,1.5,12.0,27.0,10,324.0,40.0,283.5,1.42491536528452,ExtraTreesRegressor
train,725,Maze_16,0.5,7.5,17.5,22,40.0,53.3333333333333,30.0,15.9698895545639,ExtraTreesRegressor
train,6396,Maze_86,1.5,10.5,22.5,8,182.0,130.0,159.25,0.165875972766592,ExtraTreesRegressor
train,7844,Maze_105,1.5,9.0,15.0,4,150.0,250.0,112.5,0.0484646500348863,ExtraTreesRegressor
train,8552,Maze_179,1.5,9.0,15.0,8,40.0,66.6666666666667,30.0,9.50978758397679,ExtraTreesRegressor
train,378,Maze_14,0.5,16.0,75.0,92,180.0,400.0,157.5,0.0732682574519149,ExtraTreesRegressor
train,10766,Maze_144,2.0,20.0,88.0,26,424.0,310.0,318.0,0.0212933218940312,ExtraTreesRegressor
train,241,Maze_6,0.5,3.5,6.5,8,40.0,40.0,25.0,10.1735775110548,ExtraTreesRegressor
train,581,Maze_8,0.5,4.5,8.5,10,200.0,200.0,150.0,0.0209642691973486,ExtraTreesRegressor
test,7442,Maze_156,1.25,17.5,52.5,20,40.0,40.0,30.0,81.5374151274455,HistGradientBoostingRegressor
train,7285,Maze_98,1.75,5.25,5.25,0,40.0,310.0,0.0,0.535549790535447,ExtraTreesRegressor
train,7827,Maze_164,1.5,4.5,7.5,4,40.0,40.0,35.0,11.6920411407599,ExtraTreesRegressor
train,1483,Maze_20,0.5,4.5,8.5,14,166.0,400.0,103.75,0.0106110115028714,ExtraTreesRegressor
train,974,Maze_21,0.5,11.5,52.5,68,92.5,40.0,69.375,18.983360099397,ExtraTreesRegressor
train,4143,Maze_87,1.0,3.0,5.0,4,155.0,40.0,135.625,0.924871490107215,RandomForestRegressor
train,3628,Maze_49,0.5,18.5,68.5,88,100.0,250.0,62.5,0.627154247318573,ExtraTreesRegressor
train,2703,Maze_37,0.75,5.25,14.25,12,40.0,40.0,35.0,21.9380626316008,ExtraTreesRegressor
train,5947,Maze_124,1.25,3.75,3.75,0,478.75,651.666666666667,0.0,0.0001746575747508,ExtraTreesRegressor
train,1069,Maze_40,0.75,15.75,33.75,26,151.666666666667,400.0,94.7916666666667,0.0548079759198207,ExtraTreesRegressor
train,3896,Maze_82,1.0,3.0,3.0,0,40.0,66.6666666666667,0.0,1.98844527378493,ExtraTreesRegressor
train,880,Maze_12,0.5,3.0,7.0,8,166.0,310.0,103.75,0.012649261947861,ExtraTreesRegressor
train,4236,Maze_57,1.0,5.0,5.0,0,224.0,130.0,0.0,0.0300273835813049,ExtraTreesRegressor
train,2819,Maze_59,0.75,9.0,25.5,18,207.5,415.0,155.625,0.0169568461591735,ExtraTreesRegressor
train,5016,Maze_67,1.0,9.0,27.0,14,250.0,100.0,218.75,0.227826020489532,ExtraTreesRegressor
train,569,Maze_22,0.5,20.0,104.0,130,40.0,40.0,30.0,160.576248281944,ExtraTreesRegressor
train,3970,Maze_53,1.0,6.0,12.0,6,250.0,200.0,156.25,0.0197635820350961,ExtraTreesRegressor
train,7077,Maze_95,1.0,85.0,85.0,0,100.0,200.0,0.0,1.07954915101927,ExtraTreesRegressor
train,944,Maze_13,0.5,3.5,5.5,6,124.0,400.0,93.0,0.0155804879866886,ExtraTreesRegressor
train,10055,Maze_135,2.0,14.0,30.0,10,40.0,130.0,30.0,7.76945882532269,ExtraTreesRegressor
train,4106,Maze_55,1.0,5.0,13.0,8,316.0,310.0,237.0,0.005493154032361,ExtraTreesRegressor
train,4836,Maze_101,1.0,11.0,41.0,26,270.0,540.0,236.25,0.0095455289604974,ExtraTreesRegressor
test,177,Maze_4,0.5,1.5,2.5,4,145.0,206.666666666667,126.87499999999999,0.0120546152291473,RandomForestRegressor
train,2141,Maze_29,0.75,3.0,3.0,0,174.0,310.0,0.0,0.0050273367930136,ExtraTreesRegressor
train,688,Maze_15,0.5,7.5,15.5,16,92.5,88.3333333333333,57.8125,0.926992498532626,ExtraTreesRegressor
train,3291,Maze_44,0.5,39.5,39.5,0,250.0,100.0,0.0,0.394458752101865,ExtraTreesRegressor
test,1871,Maze_39,0.5,19.5,138.5,170,197.5,395.0,148.125,0.10751894590408,RandomForestRegressor
test,2496,Maze_93,1.25,20.0,127.5,64,235.0,40.0,205.625,10.8205191771418,XGBRegressor
train,9680,Maze_130,1.5,55.5,55.5,0,50.0,100.0,0.0,11.1411393637094,ExtraTreesRegressor
train,4828,Maze_101,1.0,11.0,41.0,26,270.0,206.666666666667,168.75,0.0548613121407646,ExtraTreesRegressor
train,7782,Maze_104,1.75,8.75,19.25,8,541.0,310.0,473.375,0.0031900274412195,ExtraTreesRegressor
train,1970,Maze_27,0.5,10.5,57.5,74,100.0,100.0,75.0,2.28341299982471,ExtraTreesRegressor
train,2051,Maze_43,0.75,2.25,2.25,0,207.5,415.0,0.0,0.0015725071646131,ExtraTreesRegressor
train,1894,Maze_26,0.5,26.5,26.5,0,100.0,100.0,0.0,1.12840740640601,ExtraTreesRegressor
train,102,Maze_4,0.5,10.0,40.0,42,180.0,40.0,157.5,5.82551964513559,ExtraTreesRegressor
train,1961,Maze_41,0.75,2.25,2.25,0,291.25,220.833333333333,0.0,0.0024855958579192,ExtraTreesRegressor
train,2245,Maze_30,0.5,34.5,34.5,0,250.0,200.0,0.0,0.0612497197707063,ExtraTreesRegressor
train,8890,Maze_119,1.75,17.5,56.0,18,374.0,310.0,233.75,0.0170773446463932,ExtraTreesRegressor
train,2098,Maze_78,1.25,11.25,53.75,30,430.0,40.0,268.75,2.68413440587506,ExtraTreesRegressor
train,10747,Maze_144,2.0,20.0,88.0,26,232.0,220.0,145.0,0.134869766493209,ExtraTreesRegressor
train,2005,Maze_27,0.75,2.25,3.75,4,241.0,310.0,150.625,0.0028571712095106,ExtraTreesRegressor
train,7801,Maze_105,1.5,9.0,15.0,4,50.0,50.0,31.25,9.47635175913815,ExtraTreesRegressor
train,5327,Maze_72,1.0,11.0,43.0,28,50.0,50.0,37.5,27.388305767477,ExtraTreesRegressor
train,1702,Maze_36,0.5,17.5,57.5,78,92.5,185.0,57.8125,0.971834851948174,ExtraTreesRegressor
train,146,Maze_4,0.5,1.5,2.5,4,40.0,40.0,30.0,3.92455156514261,ExtraTreesRegressor
train,1043,Maze_14,0.5,3.5,6.5,10,208.0,220.0,156.0,0.0120295095285913,ExtraTreesRegressor
train,9006,Maze_188,1.5,13.5,19.5,6,395.0,290.0,345.625,0.0061609401511676,ExtraTreesRegressor
train,2683,Maze_36,0.5,14.5,50.5,66,200.0,250.0,125.0,0.0810202625319563,ExtraTreesRegressor
train,8380,Maze_112,1.5,9.0,21.0,8,200.0,200.0,125.0,0.0528561589372923,ExtraTreesRegressor
train,8872,Maze_119,1.75,17.5,56.0,18,207.0,220.0,129.375,0.108045033974983,ExtraTreesRegressor
train,4187,Maze_56,1.0,5.0,7.0,4,408.0,40.0,306.0,0.411300968915845,ExtraTreesRegressor
train,1772,Maze_66,1.0,18.0,116.0,74,193.333333333333,400.0,145.0,0.0968454536144814,ExtraTreesRegressor
train,6158,Maze_83,1.5,9.0,18.0,8,40.0,220.0,30.0,2.58028161257342,ExtraTreesRegressor
train,6869,Maze_92,1.5,13.5,37.5,12,324.0,400.0,243.0,0.0091883467925926,ExtraTreesRegressor
train,2928,Maze_40,0.5,16.5,87.5,102,50.0,50.0,43.75,54.9285253986945,ExtraTreesRegressor
train,3857,Maze_81,1.0,3.0,5.0,4,155.0,130.0,116.25,0.0508831519291203,ExtraTreesRegressor
train,8963,Maze_187,1.5,13.5,40.5,18,395.0,790.0,296.25,0.0020937095591044,ExtraTreesRegressor
train,7151,Maze_149,1.25,15.0,45.0,20,478.75,957.5,359.0625,0.001078270047258,ExtraTreesRegressor
train,6246,Maze_84,1.0,35.0,35.0,0,100.0,100.0,0.0,1.47098730117233,ExtraTreesRegressor
train,1091,Maze_15,0.5,14.5,14.5,0,150.0,200.0,0.0,0.0705064931873604,ExtraTreesRegressor
train,1104,Maze_41,0.75,18.0,87.0,76,263.333333333333,220.0,230.416666666667,0.101319324482389,ExtraTreesRegressor
train,6670,Maze_139,1.25,8.75,13.75,8,478.75,957.5,299.21875,0.0003497579421754,ExtraTreesRegressor
train,7137,Maze_96,1.5,15.0,33.0,14,40.0,310.0,35.0,3.3070330311475,ExtraTreesRegressor
train,2209,Maze_82,1.25,13.75,33.75,18,430.0,220.0,268.75,0.01850516714804,ExtraTreesRegressor
train,9387,Maze_196,1.5,16.5,25.5,6,395.0,40.0,345.625,1.0488302497989,ExtraTreesRegressor
train,867,Maze_12,0.5,3.0,7.0,8,124.0,310.0,108.5,0.0270945919479439,ExtraTreesRegressor
train,2977,Maze_111,1.5,15.0,21.0,8,40.0,400.0,25.0,1.62709121725954,ExtraTreesRegressor
test,2915,Maze_61,0.75,11.25,41.25,34,207.5,415.0,155.625,0.0271726404779671,ExtraTreesRegressor
train,3059,Maze_64,0.75,11.25,41.25,34,207.5,415.0,155.625,0.0271637405643434,ExtraTreesRegressor
train,6718,Maze_90,1.5,12.0,21.0,6,324.0,400.0,202.5,0.0052091803509737,ExtraTreesRegressor
train,138,Maze_3,0.5,1.5,2.5,4,197.5,158.333333333333,172.8125,0.0101327312030266,ExtraTreesRegressor
train,9159,Maze_123,1.5,15.0,36.0,20,50.0,150.0,43.75,4.15442222701119,ExtraTreesRegressor
train,822,Maze_11,0.5,3.0,7.0,10,208.0,310.0,182.0,0.0070852865231992,ExtraTreesRegressor
train,2382,Maze_50,0.75,5.25,12.75,10,207.5,165.0,181.5625,0.0442839304846296,ExtraTreesRegressor
train,7861,Maze_164,1.5,4.5,7.5,4,572.5,40.0,357.8125,0.313431467796531,ExtraTreesRegressor
train,7095,Maze_148,1.25,12.5,37.5,18,478.75,40.0,418.90625,1.29302418684652,ExtraTreesRegressor
train,6447,Maze_135,1.25,7.5,25.0,12,186.25,40.0,162.96875,3.02015792405643,ExtraTreesRegressor
train,7891,Maze_106,1.5,9.0,9.0,0,100.0,50.0,0.0,1.96798981265958,ExtraTreesRegressor
test,2030,Maze_43,0.75,2.25,2.25,0,123.75,40.0,0.0,0.686280444708654,ExtraTreesRegressor
train,6539,Maze_88,1.5,12.0,27.0,10,40.0,400.0,30.0,2.11713239466151,ExtraTreesRegressor
train,8232,Maze_110,1.75,12.25,36.75,14,541.0,310.0,473.375,0.0059466137295638,ExtraTreesRegressor
train,3442,Maze_46,0.75,7.5,16.5,12,308.0,220.0,192.5,0.0152684534574767,ExtraTreesRegressor
test,4731,Maze_64,1.0,13.0,13.0,0,50.0,100.0,0.0,2.66390068222836,ExtraTreesRegressor
train,7744,Maze_104,1.75,8.75,19.25,8,207.0,130.0,129.375,0.117294733306887,ExtraTreesRegressor
train,10733,Maze_144,2.0,20.0,88.0,26,40.0,220.0,30.0,12.7153261234942,ExtraTreesRegressor
train,2642,Maze_56,0.75,7.5,16.5,10,40.0,40.0,30.0,25.7064499937235,ExtraTreesRegressor
train,5573,Maze_75,1.5,4.5,7.5,4,182.0,220.0,136.5,0.0193672311852096,ExtraTreesRegressor
train,690,Maze_26,0.75,9.75,15.75,12,151.666666666667,220.0,132.708333333333,0.0599359456029933,ExtraTreesRegressor
train,7516,Maze_101,1.75,7.0,10.5,4,207.0,40.0,129.375,1.35874337800257,ExtraTreesRegressor
train,8769,Maze_117,1.5,19.5,19.5,0,250.0,150.0,0.0,0.0690678825077083,ExtraTreesRegressor
train,1469,Maze_31,0.5,15.5,63.5,76,145.0,123.333333333333,108.75,0.787078652473989,ExtraTreesRegressor
train,7745,Maze_162,1.5,4.5,7.5,4,217.5,171.666666666667,163.125,0.0225620265034613,ExtraTreesRegressor
train,10659,Maze_143,2.0,20.0,44.0,14,40.0,220.0,35.0,6.33156660244085,ExtraTreesRegressor
train,2033,Maze_43,0.75,2.25,2.25,0,123.75,109.166666666667,0.0,0.0540723066168955,ExtraTreesRegressor
train,36,Maze_2,0.5,10.0,37.0,46,40.0,400.0,35.0,2.85334354080099,ExtraTreesRegressor
train,5931,Maze_80,1.0,45.0,45.0,0,50.0,100.0,0.0,9.14392596627441,ExtraTreesRegressor
train,8501,Maze_178,1.5,9.0,12.0,4,40.0,53.3333333333333,30.0,10.9485325867526,ExtraTreesRegressor
train,454,Maze_10,0.5,5.5,16.5,18,92.5,185.0,57.8125,0.279788180181643,ExtraTreesRegressor
train,3013,Maze_63,0.75,11.25,21.75,16,291.25,40.0,182.03125,2.06078899253593,ExtraTreesRegressor
test,5097,Maze_68,1.0,9.0,17.0,10,408.0,310.0,357.0,0.0043900958223845,ExtraTreesRegressor
train,7391,Maze_99,1.75,5.25,8.75,4,374.0,310.0,280.5,0.002750944198131,ExtraTreesRegressor
train,6950,Maze_145,1.25,12.5,35.0,18,478.75,40.0,359.0625,1.48956220280641,ExtraTreesRegressor
train,10744,Maze_144,2.0,20.0,88.0,26,232.0,130.0,145.0,0.432145178714992,ExtraTreesRegressor
train,3831,Maze_52,1.0,6.0,10.0,6,50.0,100.0,43.75,1.98103002686097,ExtraTreesRegressor
test,5012,Maze_67,1.0,9.0,27.0,14,250.0,50.0,187.5,1.35339348032605,XGBRegressor
test,5624,Maze_75,1.0,13.0,51.0,30,250.0,250.0,187.5,0.0522405831507717,BaggingRegressor
train,9553,Maze_128,1.5,31.5,31.5,0,100.0,250.0,0.0,0.295087805159202,ExtraTreesRegressor
train,10174,Maze_136,2.0,16.0,36.0,10,616.0,130.0,385.0,0.051802618747391,ExtraTreesRegressor
train,1813,Maze_38,0.5,19.5,56.5,68,197.5,40.0,123.4375,7.67362056947186,ExtraTreesRegressor
train,6651,Maze_89,1.5,12.0,27.0,12,466.0,130.0,407.75,0.0528685154794318,ExtraTreesRegressor
train,3442,Maze_72,0.75,15.0,61.5,52,207.5,415.0,129.6875,0.0409778469484457,ExtraTreesRegressor
train,7498,Maze_100,1.75,7.0,14.0,6,708.0,400.0,442.5,0.0008256286938818,ExtraTreesRegressor
train,7985,Maze_107,1.75,10.5,17.5,8,374.0,130.0,280.5,0.045562325960794,ExtraTreesRegressor
train,6405,Maze_134,1.25,7.5,12.5,6,186.25,261.66666666666697,162.96875,0.0223569638592156,ExtraTreesRegressor
train,7103,Maze_95,1.0,85.0,85.0,0,200.0,150.0,0.0,0.416793782183548,ExtraTreesRegressor
train,650,Maze_25,0.75,9.75,26.25,22,40.0,40.0,30.0,40.8079033147579,ExtraTreesRegressor
train,4461,Maze_60,1.0,25.0,25.0,0,150.0,100.0,0.0,0.52036795662667,ExtraTreesRegressor
train,1467,Maze_55,1.0,12.0,22.0,14,40.0,400.0,35.0,1.69073740381391,ExtraTreesRegressor
test,492,Maze_19,0.5,18.0,89.0,114,40.0,220.0,35.0,12.8088582754363,RandomForestRegressor
train,6997,Maze_94,1.5,15.0,36.0,16,182.0,220.0,113.75,0.0916705061582503,ExtraTreesRegressor
train,1034,Maze_39,0.75,15.75,62.25,54,40.0,400.0,30.0,4.87105326045122,ExtraTreesRegressor
test,8542,Maze_178,1.5,9.0,12.0,4,572.5,1145.0,357.8125,0.0001553675534165,BaggingRegressor
train,476,Maze_18,0.5,18.0,74.0,98,110.0,400.0,82.5,0.287637709066179,ExtraTreesRegressor
train,2759,Maze_37,0.5,50.5,50.5,0,200.0,250.0,0.0,0.0871495884733152,ExtraTreesRegressor
train,7998,Maze_107,1.75,10.5,17.5,8,541.0,40.0,473.375,0.583435425424249,ExtraTreesRegressor
train,2980,Maze_40,0.5,16.5,87.5,102,200.0,200.0,125.0,0.214599501995879,ExtraTreesRegressor
train,2301,Maze_31,0.75,3.75,6.75,8,241.0,130.0,210.875,0.0313616639099669,ExtraTreesRegressor
train,1708,Maze_23,0.5,5.0,19.0,18,166.0,400.0,103.75,0.0240335518160829,ExtraTreesRegressor
train,1161,Maze_43,0.75,18.0,48.0,38,263.333333333333,400.0,230.416666666667,0.0182164072565717,ExtraTreesRegressor
test,6416,Maze_86,1.0,23.0,23.0,0,150.0,200.0,0.0,0.111737034855589,ExtraTreesRegressor
train,6036,Maze_81,1.5,7.5,10.5,4,324.0,130.0,283.5,0.0312169610919048,ExtraTreesRegressor
train,7008,Maze_94,1.0,19.0,85.0,52,150.0,50.0,131.25,8.52274269603344,ExtraTreesRegressor
test,3358,Maze_45,0.75,6.75,17.25,18,241.0,400.0,150.625,0.0082691916221956,RandomForestRegressor
train,8953,Maze_120,1.75,17.5,42.0,12,207.0,400.0,129.375,0.0300587429624905,ExtraTreesRegressor
test,2899,Maze_39,0.75,5.25,8.25,4,241.0,130.0,150.625,0.0402395149401919,ExtraTreesRegressor
train,4042,Maze_54,1.0,12.0,12.0,0,250.0,150.0,0.0,0.0426984267195462,ExtraTreesRegressor
train,7822,Maze_105,1.75,8.75,15.75,6,207.0,220.0,129.375,0.0308665376732999,ExtraTreesRegressor
train,3084,Maze_115,1.5,18.0,54.0,16,40.0,220.0,35.0,7.80667363308497,ExtraTreesRegressor
train,8266,Maze_111,1.5,21.0,21.0,0,100.0,50.0,0.0,4.55597375873499,ExtraTreesRegressor
train,6849,Maze_92,1.5,13.5,37.5,12,182.0,220.0,159.25,0.0945427706623621,ExtraTreesRegressor
train,10218,Maze_137,2.0,16.0,48.0,16,232.0,40.0,203.0,3.82316954388011,ExtraTreesRegressor
